"","name","pop","lat","lon"
"3174","New London ",7273,41.3556539,-72.0995209
"3175","Selah ",7266,46.6540065,-120.5302727
"3176","Hudson Falls village",7264,43.2992389,-73.6351168
"3177","Rockland ",7263,41.1519319,-74.0357266
"3178","Winooski ",7263,44.4949995,-73.1828073
"3179","Tell City ",7263,37.9514447,-86.7677663
"3180","Dunellen borough",7260,40.5892696,-74.4718201
"3181","Canal Winchester ",7260,39.8428215,-82.805646
"3182","New Cumberland borough",7260,40.2323122,-76.8846956
"3183","Dayton ",7258,39.7589478,-84.1916069
"3184","St. Francis ",7257,35.0153956,-90.7263194
"3185","Fort Bragg ",7256,39.4192825,-123.8045125
"3186","Crystal City ",7250,28.6774795,-99.8281104
"3187","Trumann ",7249,35.6736895,-90.5073285
"3188","Lake Dallas ",7244,33.1192875,-97.0255641
"3189","Fletcher ",7241,33.402405,-118.3895812
"3190","Tallulah ",7234,32.4084765,-91.1867771
"3191","Gonzales ",7224,29.5016257,-97.4524926
"3192","Amory ",7224,33.983388,-88.48109953
"3193","Keyport borough",7223,40.4331631,-74.1995883
"3194","Gig Harbor ",7222,47.3259697,-122.5878659
"3195","Hood River ",7213,45.7053101,-121.5217927
"3196","Elkins ",7212,38.925927,-79.8466552
"3197","Clinton ",7210,38.5896187,-89.420064
"3198","Heber Springs ",7210,35.4914677,-92.03126
"3199","Escalon ",7208,37.7544565,-121.006422
"3200","Mount Carmel ",7208,38.4108801,-87.7614174
"3201","Alamo Heights ",7201,29.4849531,-98.4658502
"3202","Devils Lake ",7185,48.112779,-98.8651202
"3203","Midland Park borough",7185,40.9892643,-74.1406988
"3204","Logan ",7176,40.1075089,-89.3768539
"3205","Milton ",7176,42.2495435,-71.0661612
"3206","Woodland Park ",7171,39.00993625,-105.0450026
"3207","Navasota ",7170,30.3874135,-96.0875066
"3208","Catoosa ",7165,34.8911137,-85.131315
"3209","Hudsonville ",7155,42.870859,-85.8650358
"3210","Ashland ",7153,38.4784144,-82.6379387
"3211","Highland Heights ",7153,41.5519954,-81.4784522
"3212","Sioux Center ",7148,43.0796915,-96.1756717
"3213","Glenolden borough",7143,39.9001126,-75.2890745
"3214","Pinson ",7142,33.6889908,-86.6833229
"3215","Independence ",7137,37.2242358,-95.7083131
"3216","Clewiston ",7134,26.7542312,-80.9336753
"3217","Delphos ",7128,40.8433831,-84.341618
"3218","University Park village",7127,34.18269725,-117.3339093
"3219","Huron ",7122,44.7923065,-82.3311296
"3220","Delafield ",7122,43.0610275,-88.4040692
"3221","La Junta ",7116,37.9850091,-103.5438321
"3222","New Square village",7109,41.1670394,-74.043197
"3223","Sullivan ",7104,36.4966673,-82.286903
"3224","Spanish Fort ",7102,30.6749127,-87.9152724
"3225","Plaquemine ",7102,30.2890833,-91.2342744
"3226","Milton-Freewater ",7102,45.9326346,-118.3877435
"3227","Benton ",7096,36.0345286,-88.101285
"3228","Ocean City ",7094,39.2776156,-74.5746001
